node,r,s,a,x,y,scenario_d,scenario_m,scenario_c,scenario_h,scenario_r,scenario_s,scenario_a,scenario_x,scenario_y,scenario_sample_size,scenario_freq,scenario_d_freq,scenario_m_freq,scenario_c_freq,scenario_h_freq,scenario_r_low,scenario_r_high,scenario_r_range,scenario_s_low,scenario_s_high,scenario_s_range,scenario_a_low,scenario_a_high,scenario_a_range,scenario_x_low,scenario_x_high,scenario_x_range,scenario_y_low,scenario_y_high,scenario_y_range,node_age,selection,true_x,true_y,true_angle,true_selection
380,-1.23097198926312,1.59951576309717,0.918836316234243,120.853177554569,-23.810471182049,1,0,0,0,-2.55620064734936,1.74252249465591,0.917128756486664,120.49959239381,-23.919977550214,3037,0.0168721284881751,0.499502780540108,0.566863517424903,0.299331670379609,0.125738190343387,-12.83192,12.93003,25.76195,-2.862969,6.15973,9.022699,-1.673318,3.626688,5.300006,113.6904,126.8035,13.1131,-27.03789,-20.66004,6.37785,10.8292499988,0,0.999127089042116,-0.0417739146145951,6.24139923335005,0
381,2.58480181792684,4.65965133268604,3.65338312760829,132.140675009028,-26.6959289586169,0,0,3,1,3.47662213909214,4.18084736354834,3.88832075034743,130.068524728097,-28.7841804924471,13240,0.0735551469158505,0.689129504836084,0.408531063716313,0.362981316770462,0.332475930689274,-4.659652,12.29842,16.958072,-0.01073569,8.356809,8.36754469,1.781131,5.523275,3.742144,123.01,137.5489,14.5389,-33.58698,-24.95946,8.62752,18.9207873326,1,0.69221314665418,0.721693120099615,0.806245162505607,1
382,2.8721113031969,7.57681229989667,1.31770883582953,141.428123196538,-23.0713299267226,1,0,2,1,3.31463157708884,6.56880399421024,2.89478972502551,139.740000886557,-24.5899714438212,5527,0.0307053849700835,0.592902261654102,0.549930278165121,0.254798584452309,0.199765556858017,-4.217236,9.195508,13.412744,0.458932,13.55292,13.093988,-1.370203,5.421917,6.79212,132.6343,146.4253,13.791,-27.99755,-21.09436,6.90319,13.9470123996,1,0.627059758617379,0.77897115423019,0.89302339500002,1
383,1.66906665858065,8.92228955267693,0.866927446340487,143.333136353687,-23.7739994150588,1,0,3,0,1.61573677916539,8.4201709545873,1.75309078750844,142.046457379564,-24.3916773949064,3259,0.0181054549696946,0.494486141743657,0.548030288720618,0.229976500130555,0.172226820962106,-4.894124,9.25509,14.149214,2.005119,11.8493,9.844181,-1.556475,5.579696,7.136171,135.5485,147.8121,12.2636,-27.4951,-21.51289,5.98221,10.1180286666,0,0.991324624830575,0.131436251485348,0.131817661628776,0
384,1.08236830057425,6.17785365371337,2.03597605806926,143.516451982489,-24.7781642612541,0,0,3,6,1.04123920448501,6.50851807466239,2.16195134105402,143.413451316091,-23.4550746246281,8738,0.0485441747545847,0.725057083016205,0.454969694612808,0.311187160071333,0.263287426180966,-3.439475,7.047029,10.486504,0.9809897,12.24546,11.2644703,-1.279835,4.843633,6.123468,137.9448,148.7914,10.8466,-26.68438,-20.20175,6.48263,6.1560889996,2,-0.0475500149123349,-0.998868858300146,4.66482102875494,2
385,4.29363787771161,8.85447577253117,0.51641795778479,143.814274192366,-21.1823302789429,1,0,1,1,4.09328496637547,8.66196897309806,0.529683380329766,143.311136361007,-21.7418998842927,3457,0.0192054488586175,0.502002766651296,0.565657968566841,0.272848484175088,0.148388064510753,-1.404373,13.32798,14.732353,1.354945,15.14325,13.788305,-3.959758,3.58919,7.548948,137.2943,149.7919,12.4976,-24.55864,-18.95807,5.60057,9.5248569996,1,0.585980022141352,0.810325498581416,0.944707379270303,1
386,6.8782151037064,1.98949710677229,1.05745159455869,128.054862687985,-29.8878430246499,1,0,2,5,6.75981770203438,1.96068927231455,1.57669845095829,127.645457688634,-29.2246214899713,3141,0.0174499030560941,0.491391714490475,0.553480258443009,0.268559619113227,0.1569491280604,-2.402614,14.18022,16.582834,-3.971644,7.826155,11.797799,-2.723361,4.764292,7.487653,120.2887,134.9674,14.6787,-33.69718,-24.04582,9.65136,21.7284113986,1,-0.805109386502542,-0.593126357335012,3.77652911164246,1
387,15.2691878098122,0.107078738334198,0.94400826182909,128.075320786551,-31.3041958268565,0,0,0,5,13.2318614908662,0.25316886621096,1.81022977177372,128.446864054213,-31.3684053506187,3394,0.0188554508030511,0.499802778873451,0.556908017177682,0.316126021522103,0.151710268276287,6.191103,20.49555,14.304447,-4.623875,6.101014,10.724889,-2.997331,4.99841,7.995741,122.6868,134.5852,11.8984,-33.8969,-28.64627,5.25063,9.77422999860001,1,-0.93742926122928,-0.348175789208736,3.49721708058045,0
388,17.9486078919612,0.241323554468309,0.68667874261343,129.733863562425,-31.5337629557058,1,1,1,7,18.921160966567,-0.561731408942648,0.676514105667301,129.625475156292,-31.4279088148954,3679,0.020438775340137,0.547758068010733,0.451464158532453,0.298548341398103,0.147649179726779,13.30336,25.92463,12.62127,-4.057089,3.155014,7.212103,-3.228991,3.447665,6.676656,123.3433,135.864,12.5207,-34.09112,-28.99403,5.09709,8.19907599860001,3,0.973103231374756,-0.230369488188017,6.05072794045604,0
389,20.8006624528641,-0.237984927965734,0.626663253096222,127.194134889806,-32.3787890861717,0,0,1,4,21.819279400545,-0.537606915333168,1.59829547346792,129.556603641318,-32.2970378697052,4037,0.0224276531797046,0.488769506836073,0.545791412269932,0.284826195410026,0.134715918244899,15.71249,26.88394,11.17145,-6.057103,5.386884,11.443987,-1.052137,4.99802,6.050157,122.8204,136.9723,14.1519,-34.81684,-29.59138,5.22546,6.9962879986,0,-0.99979275767864,0.0203578410775795,3.12123340606021,0
390,-3.34988755369426,6.55226864722085,1.3749046730652,136.117583209538,-24.483349907945,1,0,3,0,-1.80230337496966,6.06348338635474,3.27251596260767,133.101444880579,-24.2210301683634,10216,0.0567552402486653,0.571396825573191,0.527341514769362,0.277131793712257,0.273587368959061,-8.546052,3.294864,11.840916,2.006766,12.40403,10.397264,0.0103125,6.35737,6.3470575,126.3319,140.3661,14.0342,-27.54392,-21.06387,6.48005,33.80195048,0,0.994445129542488,-0.105256279286431,6.17773369881432,0
391,-3.33175699850079,6.67465846879517,1.05518720661069,136.399630079277,-24.4468508320509,0,0,2,4,-2.87272739739678,6.10876021548869,1.62834536064847,137.043165733613,-24.940055283415,4287,0.0238165343525869,0.526474852917484,0.520208221065439,0.267404069977389,0.150676940683663,-8.833631,6.573675,15.407306,1.955351,9.878273,7.922922,-3.045819,4.964876,8.010695,129.4689,143.888,14.4191,-28.25974,-21.55753,6.70221,33.146984791,0,-0.987113641213216,0.160020809055532,2.98088091996479,0
392,-2.67325937402053,4.64444460164206,2.78580813648702,135.705292768374,-25.3224338673118,0,0,3,5,-3.03224912943637,4.94428288059733,3.64530752022661,137.386224822777,-23.8076452992446,8605,0.0478052899706113,0.636507574957917,0.404836639796446,0.305409414392142,0.252781928989283,-11.31934,4.293788,15.613128,-0.02925977,9.682563,9.71182277,-1.031962,6.173229,7.205191,129.6938,144.6651,14.9713,-27.81068,-19.75576,8.05492,30.145011198,1,-0.652326269262636,-0.757938281412075,4.00173937519752,1
393,-1.7795052712865,1.24033103250855,0.957208044599082,132.495679707335,-31.255372072044,0,0,3,5,-2.20569983449452,2.12761952281918,2.29384949704615,134.716586083677,-29.3060458376728,5569,0.0309387170071277,0.550608052177488,0.534824806528853,0.228804284420642,0.200615552135821,-14.71177,8.590671,23.302441,-2.913325,6.980015,9.89334,-1.612537,4.78108,6.393617,126.6892,143.1185,16.4293,-33.67293,-24.93856,8.73437,19.880611708,1,-0.708301968246442,-0.70590957053876,3.92529913553797,1
394,-1.83739660496058,1.00635682028277,0.816642736121133,131.262214816584,-31.9091708937173,0,0,1,4,-1.88943222576967,0.436508734167617,1.80940888192702,132.38133486317,-31.6837951168757,3508,0.0194887806178855,0.486930628163177,0.525330414831029,0.229604279976222,0.148638063121872,-16.262,15.23772,31.49972,-3.431795,5.599616,9.031411,-1.813124,6.006047,7.819171,125.2803,139.8609,14.5806,-34.58081,-28.24591,6.3349,18.9858196604,0,-0.999968294814781,0.00796299976262615,3.13362956966997,0
395,-1.74106974610019,0.633321441740518,0.95280423695054,130.589418036011,-32.2154666120188,1,0,1,3,-5.91331728161616,0.414624320787879,1.76777303401515,129.963935580808,-32.7323314646465,3960,0.0219998777784568,0.536574796806684,0.528380397886678,0.268726284853973,0.184582307876067,-16.72668,12.09149,28.81817,-5.143613,7.709379,12.852992,-1.130532,6.144476,7.275008,122.428,137.4267,14.9987,-35.80556,-29.73211,6.07345,17.8193509934,3,-0.801231479073368,0.598354507747625,2.50014682748941,3
396,-1.52114294480553,0.332858138784396,2.59523898233479,130.854264086866,-32.6167867069072,0,1,1,0,-1.28630516403129,1.19632239206109,4.49370913752669,129.93894691893,-32.7686729193531,9461,0.0525608191065605,0.509086060632996,0.57981900100555,0.281365103527203,0.264404086643963,-15.33771,11.379,26.71671,-4.228989,4.88462,9.113609,0.1443308,7.178839,7.0345082,123.2856,136.7341,13.4485,-35.85677,-29.7227,6.13407,16.3218279934,0,0.999885441860428,-0.0151361539228723,6.26804857524035,0
397,-0.816803433375465,-0.604891360641386,0.969033289207865,141.272015863245,-33.3727261208549,1,0,2,0,-2.40060005134067,-0.892208248377082,2.00296778258538,139.864711007621,-33.4715890460062,3543,0.019683223982089,0.492786151188049,0.57636902017211,0.256926350409164,0.127277070682941,-10.2067,6.795787,17.002487,-12.42011,10.5118,22.93191,-2.313861,6.016349,8.33021,132.441,147.9881,15.5471,-36.1559,-30.54629,5.60961,8.1220569934,0,0.999795005601277,0.0202471423846303,0.0202485260150119,0
398,-3.18550003046839,0.528019800036144,1.72289680577161,137.287592813929,-22.6521713793812,0,0,2,3,-1.00819071267965,-0.134603179823819,3.80414231916275,139.101263756436,-23.9420389008283,4467,0.0248165287970622,0.536724795973356,0.489652835262026,0.273270704051644,0.168304620529886,-9.177488,10.32466,19.502148,-9.214774,5.361067,14.575841,-0.4493986,5.453027,5.9024256,131.1789,146.4814,15.3025,-28.36733,-19.01869,9.34864,17.934381498,3,-0.71061420961188,0.70358186808479,2.36116712706691,3
399,-3.20986903009166,-0.997398867876145,4.03707814259426,134.447117537125,-21.5061564201866,0,0,3,2,-3.8111719917404,-0.0650829749781832,4.0394547857504,134.900241864044,-24.2478606583503,18197,0.101093882811762,0.747490291720602,0.360714662696318,0.333309259393003,0.429142060321887,-11.03133,5.375482,16.406812,-8.196738,5.621225,13.817963,2.249353,5.904042,3.654689,128.5572,140.9581,12.4009,-28.67193,-19.88054,8.79139,13.941163398,2,0.00248031142315889,0.999996924022891,1.56831601282861,2
400,-3.05493624421237,-1.20599274412358,1.02303457275046,135.891770940161,-16.838568832362,0,0,3,3,-3.61343371108537,-1.99997005994439,1.928351906072,136.843905934771,-18.2878469631082,5611,0.031172049044172,0.492130599274448,0.525274859584113,0.259015227693179,0.163354648029733,-10.67337,6.897262,17.570632,-8.120619,3.615722,11.736341,-2.122848,5.048693,7.171541,129.4247,143.8424,14.4177,-22.47913,-14.10661,8.37252,12.959809998,3,-0.737979733391833,0.674822875355392,2.40086799061759,3
401,-3.26512912388237,-1.0924535523942,1.05443009549536,134.916116242132,-16.4601882181766,0,1,2,2,-1.54643562319453,-0.239489759484152,1.81520093668946,135.041246012016,-16.4759529424073,4827,0.0268165176860129,0.546996961127994,0.507413847700846,0.293792812262154,0.176837906456075,-12.6997,13.71878,26.41848,-5.234571,4.680771,9.915342,-1.94564,4.526299,6.471939,127.7834,141.8701,14.0867,-20.14565,-13.11747,7.02818,12.201285998,2,0.00370140662982779,0.999993149771017,1.56709491171322,2
402,-3.44334941035835,-0.167084455463164,1.00516960277293,129.369457165794,-24.9222498692785,1,0,3,4,-3.56799588219019,-0.080278267774936,2.09867619781446,131.601733341083,-25.2023953196931,4301,0.0238943116982683,0.503402758873562,0.515336025910967,0.247943066982961,0.130677051794157,-15.89133,10.49371,26.38504,-4.158205,4.609028,8.767233,-0.7776438,4.782854,5.5604978,125.1639,137.5957,12.4318,-28.22988,-22.32073,5.90915,6.239635998,0,-0.999996772033785,-0.00254085064691793,3.14413350697064,0
403,-2.90735316655212,7.65764313020705,4.78817502436203,138.23050112166,-24.2493445261971,1,1,0,6,-3.22788437125215,7.58003335658199,4.85464276686962,138.141276279656,-24.4886765618308,23815,0.132304820528775,0.521808212176599,0.885617302126099,0.289570613496592,0.324964861306326,-11.21384,4.58808,15.80192,2.599331,13.71111,11.111779,2.786114,6.105638,3.319524,131.3898,144.883,13.4932,-27.96994,-21.04122,6.92872,31.681963426,2,0.15354876375703,-0.988141071481541,4.86654761268452,2
404,-3.72783274999567,8.25272612050716,0.806379701306259,139.348825510969,-17.1429887767957,1,0,1,2,-4.89314823096518,10.2664722119731,1.58003730451741,139.998344868662,-18.8657520311545,3274,0.0181887878400676,0.520797106682741,0.557635790912273,0.259981888989506,0.144376975683468,-9.384211,2.295944,11.680155,4.793496,16.59554,11.802044,-2.772828,4.711332,7.48416,132.4138,146.8287,14.4149,-23.43295,-14.25179,9.18116,28.090058872,2,-0.237570769642784,0.971370232924262,1.8106605814641,2
405,-3.92280665145685,7.72553949504314,0.84574843615571,139.752179609558,-17.053429636352,1,1,1,1,-4.68296224543543,6.06642051524811,0.535882431422938,140.317626026947,-17.1581777357871,3043,0.0169054616363242,0.509874945139194,0.493702812762151,0.277337348125844,0.139010338831451,-11.99905,5.313257,17.312307,-0.0497951,11.23049,11.2802851,-3.155002,3.596071,6.751073,132.661,147.2839,14.6229,-20.88426,-13.58315,7.30111,26.424235997,1,0.653257678092604,0.757135658923194,0.858917199156263,1
406,-4.44645437559766,6.51024333315987,1.83067044340854,139.893863774646,-17.2860906369242,1,1,2,7,-5.12885524966741,4.56402452179231,2.65220430289911,139.780032280118,-16.638522263119,5412,0.0300664996305576,0.463325203748868,0.562780206776629,0.263404092199488,0.161826878739563,-18.49506,5.988037,24.483097,-2.231962,13.44601,15.677972,-1.081214,5.067988,6.149202,131.1828,147.7583,16.5755,-20.69014,-12.89666,7.79348,21.270383997,3,0.720151706067582,-0.69381663301477,5.51640992892436,3
407,-3.86662974162777,7.7089463024036,0.874752736519686,142.062683870645,-16.6050103579313,1,1,2,2,-2.84412539294184,7.26487494271598,1.12697489561265,141.856519028797,-16.8447791643139,3542,0.0196776684573975,0.530852606374409,0.48316398242232,0.243237537569236,0.136421464325198,-15.11936,3.322955,18.442315,-4.760614,15.21157,19.972184,-0.8453486,3.709177,4.5545256,133.7505,149.915,16.1645,-20.26292,-12.90416,7.35876,17.954410997,2,-0.13402290232706,0.990978234701364,1.70522373028142,2
408,-4.06888857283954,10.4609086788889,0.837430351839145,141.185606396631,-16.5755987612902,0,0,3,1,-4.01807096271093,9.9764580542462,1.49652852574606,141.076705311203,-17.9177948852006,3615,0.0200832217598791,0.50753606924406,0.547941400325554,0.239715334914806,0.179299003894423,-10.63349,4.947974,15.581464,4.55719,17.90014,13.34295,-0.9006861,4.160292,5.0609781,133.8122,148.5552,14.743,-22.48484,-14.00749,8.47735,23.126184664,1,0.430548368684389,0.902567505632244,1.12569607255423,1
409,-3.79216199841178,11.8365381134027,1.1377686775569,142.579626057633,-15.5831621774101,1,1,3,2,-2.67490989943141,11.4125751707884,1.54278105476643,142.94258875502,-16.2087780213486,4731,0.026283187315626,0.505269415169916,0.51810823273204,0.272392931150382,0.136271465158527,-13.31146,9.449445,22.760905,1.401413,16.98968,15.588267,-0.5545825,3.848529,4.4031115,135.5547,150.8639,15.3092,-19.5777,-12.38288,7.19482,15.773239997,2,-0.131436191962989,0.991324632722434,1.70261392838042,2
410,5.35278869112872,8.97296241128883,0.891006988189527,147.646956879128,-32.7675243139205,1,0,2,1,4.76806055001547,9.70968956077946,0.913028914293226,146.95534228271,-33.7229731982679,3233,0.0179610113277148,0.502513874922917,0.542680318442675,0.260420775440136,0.125438192010044,-4.109579,12.51554,16.625119,4.097134,14.78387,10.686736,-2.263805,4.056702,6.320507,141.2194,153.292,12.0726,-36.74821,-30.83823,5.90998,11.688886596,1,0.574896487262303,0.81822614779379,0.958318693083556,1
411,8.34499073447981,10.1967669594513,0.79521416453268,147.862544468642,-33.800091674324,1,0,3,6,6.88933874756661,10.0518880424512,0.560626849122558,148.119027886323,-32.7926674245115,5630,0.031277604013311,0.587841178660119,0.51156938017011,0.284292865039639,0.190732273709591,-0.3100348,13.97038,14.2804148,5.336876,13.5913,8.254424,-2.519799,2.649243,5.169042,142.6758,153.2092,10.5334,-35.77671,-30.11076,5.66595,9.32197899600001,2,-0.325682018343983,-0.94547936144973,4.38065599520708,2
412,9.91045692604541,12.2924754315476,0.454268132610863,148.72409361448,-33.4352846114188,1,1,3,4,9.65126768724575,12.5343602550849,0.57063298298636,148.831870423546,-33.3849521249103,4179,0.0232165376859017,0.555291359492447,0.451580824550975,0.216621018772118,0.199054449697502,4.658681,14.36766,9.708979,9.245734,16.74815,7.502416,-1.699528,3.482748,5.182276,143.7038,153.988,10.2842,-35.84921,-30.85213,4.99708,7.36922399600001,0,-0.847493841703916,-0.530805226306164,3.70114306297911,1
413,4.72457531288776,8.73156314764974,0.723005619012372,148.023530148166,-32.1763562714096,1,1,1,7,2.09329008476891,8.73727071796218,1.84107624466912,148.187682431723,-31.9833934558824,3808,0.0211554380253443,0.520519330448164,0.502702762762429,0.269909611613269,0.122182654540808,-7.202354,11.12282,18.325174,4.276592,14.9697,10.693108,-0.4833667,3.743302,4.2266687,141.9829,153.7014,11.7185,-34.84057,-29.39038,5.45019,10.874877996,3,0.478350990211521,-0.878168736726409,5.21116494796123,3
414,-3.57502618260971,7.35991646690741,1.21464321679264,140.262349145283,-25.2780432863706,1,1,2,5,-4.00982743839714,7.68869100302947,2.44662897637565,140.216897190857,-25.5589187083448,3631,0.0201721101549436,0.534041477547347,0.435964244643085,0.258548563619091,0.154838028677618,-10.57359,2.739465,13.313055,1.854978,11.93533,10.080352,-0.4048943,5.221381,5.6262753,133.7687,147.1236,13.3549,-28.32109,-22.62873,5.69236,32.21194022,1,-0.553461870237741,-0.832874515274025,4.12587392240314,1
415,-4.30241590003551,8.87659686131077,0.78546066620266,143.026964829084,-25.0885315099361,0,0,1,1,-2.29853503652602,9.6384067776409,1.76062210704466,142.4125105328,-25.4721808592547,3247,0.0180387886733963,0.449569724612641,0.522858206343298,0.284415086582852,0.167626846517519,-9.786917,6.412586,16.199503,5.092655,13.6224,8.529745,-2.884158,5.085662,7.96982,136.1288,148.8307,12.7019,-30.1359,-21.82735,8.30855,30.364894259,1,0.437738524457238,0.899102321321662,1.11771445739501,1
416,-4.50264083730455,10.9226102601646,0.624613493774327,146.527388321732,-25.105151485714,0,0,0,6,-3.31267447425581,13.0820470624796,1.85067002185476,146.66730850507,-25.0110438599935,3057,0.0169832389820057,0.499091671712935,0.557774679029561,0.29849834167588,0.114243809756612,-10.85755,6.993896,17.851446,6.559262,20.7016,14.142338,-3.535537,5.411628,8.947165,140.2803,152.5729,12.2926,-28.06,-21.954,6.106,26.525553331,2,0.157827758388209,-0.987466656997669,4.870879432082,2
417,-6.82709560632797,11.6730787951761,0.924544203858884,148.3219120566,-24.9226091388381,0,0,1,1,-5.19413406238185,13.2441816670267,1.204179093697,147.947329084526,-25.3423132622198,3703,0.0205721079327337,0.526508186065633,0.537324792640041,0.238404231087605,0.170926828184288,-10.33456,-1.313266,9.021294,7.739912,17.61687,9.876958,-3.385808,4.007084,7.392892,141.4354,153.9497,12.5143,-29.12139,-22.11578,7.00561,21.883824598,1,0.271074276244869,0.96255843290593,1.29628740702462,2
418,-7.38695674230943,11.817372701035,0.841904676860384,148.313992302265,-24.4234888082288,1,0,1,3,-7.38360695253419,12.2403459222312,1.95947405462591,148.798487315634,-25.2386690801824,3729,0.0207165515747135,0.566402408875506,0.518347120293776,0.285415081027328,0.124715973800146,-14.5726,-1.04628,13.52632,9.464711,15.89894,6.434229,-2.219932,4.503404,6.723336,142.3348,155.0199,12.6851,-28.51544,-22.23456,6.28088,21.065626748,3,-0.584224116666576,0.811592373981643,2.19472005397328,3
419,-6.6817751799515,11.5458398439548,0.912828990868473,149.053051598602,-25.1395626247076,0,0,1,4,-5.28024989966356,11.4404792955487,1.71632244019876,149.739778338509,-25.1524338768116,3864,0.02146654740807,0.550313609368837,0.538480341775879,0.275387358959117,0.167215737690346,-14.3763,0.9268931,15.3031931,6.499673,17.18888,10.689207,-1.505689,5.604,7.109689,143.0791,156.7578,13.6787,-28.56875,-21.94112,6.62763,16.240717998,0,-0.904193160282813,0.427123786387248,2.70028324808815,3
420,-6.6266314875802,11.0177394701252,0.931634534744129,149.008143566425,-24.3658674044033,0,1,3,4,-7.60069094807475,11.9292342338276,1.63302042599094,149.284285787089,-24.3304293289921,3532,0.0196221132104822,0.522885983966756,0.521780434553141,0.245659746334743,0.112121599324448,-13.14692,-1.053253,12.093667,7.102367,17.28256,10.180193,-1.54584,2.947553,4.493393,142.375,155.4489,13.0739,-27.39606,-21.36943,6.02663,11.117957998,0,-0.867019357325683,0.498274456522266,2.61998522056526,3
421,-7.70611440784162,10.2366829597724,0.326878527293821,147.822265035194,-22.2143734088699,1,0,0,6,-8.28538537054589,9.9208064355129,3.15220026227954,147.704558368326,-22.159583980204,3334,0.0185221193215593,0.483258426342076,0.574263476314021,0.328859284115088,0.114004922194877,-11.61452,-4.756919,6.857601,6.889027,14.25965,7.370623,-1.341431,7.830362,9.171793,143.8116,151.7129,7.90129999999999,-23.83886,-20.33117,3.50769,3.11690299800001,2,0.382717034732635,-0.923865613238992,5.10512443329794,3
422,-10.3200503380179,13.2114542941123,1.86253660964857,148.358304289421,-23.2560175792357,0,0,2,2,-10.8598819842183,13.9690547839882,2.4267540348315,149.190862995233,-24.9292236182805,6083,0.0337942566985739,0.634635363136871,0.418325453747479,0.268709618279898,0.182843428647619,-20.42819,6.014433,26.442623,8.814192,20.49771,11.683518,0.07130344,4.476054,4.40475056,141.9401,156.7935,14.8534,-28.65322,-20.62973,8.02349,18.123286998,2,-0.45715456817301,0.889387261432582,2.04558956784214,3
423,-2.3838147778492,12.2533637171616,0.636435964535575,148.597861616324,-25.3891541697546,1,0,0,3,-2.96135465621019,12.4275352433758,1.87759389859873,148.915013917197,-25.3196248089172,3140,0.0174443475314026,0.520774884583975,0.565452414153255,0.291842823095427,0.136443686423964,-9.400128,3.054829,12.454957,7.351032,18.41942,11.068388,-1.157315,4.31551,5.472825,142.9952,155.0076,12.0124,-28.2029,-22.2449,5.958,22.726764998,3,-0.4470882225042,0.894489866515007,2.03430376943637,3
424,-0.873981693542147,14.6909408468509,1.63287667628443,149.740523875978,-25.5731563251871,0,1,2,7,0.223173984127315,14.4329550053241,2.3320747668588,149.178659444444,-24.2916123449074,4320,0.0239998666674074,0.48523619313226,0.533563702423875,0.266876295131694,0.157249126393742,-8.318354,5.804484,14.122838,10.40812,20.17895,9.77083,-1.592239,4.008274,5.600513,143.4521,155.1581,11.706,-27.20802,-21.19745,6.01057,18.750326998,3,0.302508332927826,-0.953146740281488,5.01971217288455,2
425,-0.168945900497636,14.7591953835034,0.598264249603169,150.526644075311,-27.5310709651057,0,1,1,0,-1.89555776468366,14.8728231268492,0.705626729493233,150.465030343091,-27.3997836606862,3177,0.0176499019449892,0.532930372609041,0.468291842823095,0.272204043310871,0.184182310098277,-8.074021,5.831393,13.905414,8.115053,18.96504,10.849987,-2.615887,3.727257,6.343144,143.8899,156.5186,12.6287,-31.13419,-23.30126,7.83293,16.882691998,0,0.964906440548133,-0.262593908894955,6.01747583454515,0
426,0.533878169017505,14.6019175191693,0.506928979692163,150.978544249199,-28.2526995357804,1,0,1,3,1.79740085922118,13.8256484853583,0.40207260411215,150.731593582555,-28.4007509096573,3210,0.0178332342598097,0.478664007422181,0.544908083843979,0.268687396181132,0.136871461825212,-4.70135,14.13047,18.83182,7.678097,20.97281,13.294713,-4.761579,4.182896,8.944475,144.1231,157.2764,13.1533,-32.44996,-24.26505,8.18491,14.395486998,3,-0.282356569426188,0.959309526535557,1.8570460776904,2
427,-0.51645942955113,15.5918889856945,1.38704272958842,149.484635483136,-23.3211235483303,1,0,2,2,0.237592919782365,16.7915100739287,1.83927866639892,149.669699641014,-25.3784102860669,8914,0.0495219471002939,0.596474464030755,0.513152704707196,0.2477208459953,0.211965489080616,-8.062385,5.608038,13.670423,10.97151,21.92045,10.94894,-1.619511,4.006871,5.626382,142.9942,156.373,13.3788,-29.47113,-20.81446,8.65667,16.485933998,2,0.0104444981055211,0.999945454742069,1.56035163878595,2
428,-1.65288624801462,11.8140861865442,1.74532783165206,149.541366621297,-25.4608572665152,1,1,3,2,-1.7987867131571,11.4341341698044,1.82371826874705,149.525329206963,-26.1184037459703,4653,0.0258498563896867,0.557235793134483,0.57658568563508,0.257265237415348,0.157426903183871,-8.870462,6.54789,15.418352,4.390535,16.32575,11.935215,-1.525242,3.853956,5.379198,142.4033,155.7366,13.3333,-29.31446,-22.91156,6.4029,18.899761998,2,-0.0887856178076931,0.996050758782155,1.65969900815549,2
429,-0.416510688198177,11.4918010022558,0.779990629400614,150.86860485664,-27.6002665127972,0,0,0,4,-0.778325715055427,12.1798752431555,2.15619125612271,150.835809358082,-27.8367055323537,3879,0.0215498802784429,0.510319387114516,0.550302498319454,0.285720634885362,0.16272687373959,-6.098557,7.194009,13.292566,0.6332471,20.3714,19.7381529,-2.22911,7.633337,9.862447,143.8104,158.4788,14.6684,-31.17838,-24.20622,6.97216,14.479922998,0,-0.995589862586033,0.0938127151079439,3.04764178575383,0
430,-5.62603242223491,12.0353218266515,1.02760072799914,146.185247724179,-25.2486212006044,1,0,1,2,-7.48575439965295,11.436191909767,1.11062655458974,146.384335795736,-26.0542115518096,4034,0.02241098660563,0.482058433008705,0.53615813245482,0.289287281737324,0.136738129232615,-14.02323,-0.3341459,13.6890841,2.74961,17.50951,14.7599,-4.122248,4.268182,8.39043,138.0946,154.4487,16.3541,-30.49974,-21.66836,8.83138,23.510950998,2,-0.347786048307947,0.93757392487331,1.92600503087045,2
431,-3.58002425828084,15.0298183445425,1.15213789319527,151.17583621091,-27.7314839842556,0,1,0,3,-2.5603528187624,14.8574812671559,0.536542225291551,151.162362197541,-27.659000396668,5042,0.0280109554946917,0.572546819184338,0.497930567052405,0.267820734329254,0.146793628924284,-8.287236,1.283887,9.571123,8.485616,21.6831,13.197484,-1.906208,3.179862,5.08607,145.578,156.9084,11.3304,-30.13332,-25.24972,4.8836,7.22875099800001,3,-0.373800162218003,0.927509266113172,1.95389915082668,2
432,-7.60319047118952,15.5235258148177,0.400117197400114,151.34000267443,-25.8688310307165,1,0,2,1,-7.71369760828492,15.6552773629704,1.56893378060116,151.163290351099,-26.9194154205607,3959,0.0219943222537653,0.4900639440892,0.565407969955723,0.220382108988283,0.151565824634308,-11.21497,-2.588322,8.626648,13.15632,18.89594,5.73962,-0.7223479,3.390441,4.1127889,146.6812,155.3193,8.63810000000001,-29.14899,-24.87273,4.27626,3.69438899800001,1,0.17017940480577,0.985413096208871,1.39978460002199,2
433,-1.98877932089212,3.55653420969184,1.28790883360034,147.034086465075,-28.2907711403826,1,0,2,7,-2.60513993656709,4.19379011826066,2.66799433128644,145.910228378704,-27.2044904721754,4151,0.0230609829945389,0.545885856189688,0.547335848134177,0.242798651118605,0.173760145776968,-14.20588,5.631975,19.837855,-3.505947,11.59997,15.105917,-2.763035,5.642739,8.405774,137.8811,154.3576,16.4765,-30.84889,-23.45062,7.39827,18.138351,3,0.675438713005055,-0.737416127416587,5.45394845336315,3
