sim	param	true	EMPIRE	rase	ess	mean_a	ratio
57	root_x	-0.366802721905658	0.0135753044995456	-2.11616993155767	4678.15263101084	-0.139415124563182	4.76923181094046
57	root_y	1.42183295578821	0.248956210058186	-1.80251850906439	6027.3356620996	-0.139415124563182	2.26774281164776
58	sigma_x	0.640621428145096	0.6807238977605	1.61955346640403	380.040416095587	3.01925859370279	1.52809755535873
58	root_x	2.01987374894157	0.719846585508178	0.120938638789753	4279.45263338475	3.01925859370279	0.940125644559158
58	root_y	0.984438494099969	0.430703817182402	8.15896290621444	5293.444362248	3.01925859370279	7.28793566597966
59	sigma_y	0.991349342046306	0.878264847489901	2.68202121272555	67.106793193324	4.53138286660428	1.70542491831328
59	root_x	-1.03984713675736	-0.0282443780350702	-0.0954046690105617	2592.25062750736	4.53138286660428	0.908251255748927
59	root_y	0.0193591746268711	0.34787134785684	5.19082729039486	3023.81649935587	4.53138286660428	267.132675614685
60	sigma_x	0.218282730318606	0.245189871975495	0.33554200930953	191.250299700316	-0.168198543144546	0.537189904211717
60	sigma_y	0.434039793675765	0.445102778933652	0.328117025609123	227.663490428352	-0.168198543144546	0.244039301488028
60	root_x	-0.521501277726485	-0.323031970745958	0.245871035139154	1528.06507487084	-0.168198543144546	1.47146775212334
60	root_y	0.538767851196798	-0.825632887970341	-2.74768687491024	2208.69876692085	-0.168198543144546	6.09994586500778
61	sigma_y	0.762083959532902	0.796886918335697	43.861429814736	2354.01877072063	2.7988633746265	56.5545899714509
61	root_x	-0.337480280781288	0.0788280784365169	1.84025470052419	6354.437691707	2.7988633746265	6.4529251198437
61	root_y	-0.205779921899547	0.35189465762021	-18.390592137096	6907.55820507612	2.7988633746265	88.3701968944934
62	sigma_x	0.215210506226867	0.238524819683961	3.21431484492189	244.035500017192	-0.572514444704906	13.9356781008334
62	root_x	-0.276187399741615	-0.512256082363607	-4.04088024031967	16782.0764497456	-0.572514444704906	13.6309362559627
62	root_y	0.146604291918342	0.298347325752352	-0.538356880814254	19274.1797158173	-0.572514444704906	4.67217680853516
63	sigma_x	0.257002224912867	0.305877896758201	7.98781807755063	11.7407656150582	9.38066167582804	30.0807351191562
63	sigma_y	0.800971935968846	0.661902608943172	35.9947117802395	22.0475447686888	9.38066167582804	43.9387926890357
63	root_x	0.317750245958195	-0.31711774887457	-52.8334318904017	176.263273575063	9.38066167582804	167.273457101754
63	root_y	1.15426393905913	0.741622327949615	-22.5425145360775	300.063012892347	9.38066167582804	20.5297745803724
64	sigma_y	0.410511958179995	0.45367306888042	10.4234630153618	61.7986300276454	7.54876978359539	24.3913748617074
64	root_x	2.10201677624055	1.91273628678027	-13.9914965420587	16862.5600444979	7.54876978359539	7.65622496461825
64	root_y	-0.822014623464092	-0.321803107121764	6.9917270623723	20315.7628075198	7.54876978359539	9.50559936866831
65	sigma_y	0.903895431663841	0.847862734811806	10.0522811949426	140.153745842759	7.22336939867413	10.1210664893381
65	root_x	1.1968491178757	0.664484803290882	-3.49747525180057	8344.51093284929	7.22336939867413	3.92223572676251
65	root_y	-1.14799593951814	0.0461677659523834	3.35980877693359	15508.0792792394	7.22336939867413	3.92667304933486
